cluster_id,cluster_size
Cluster 6399,4
Cluster 19410,4
Cluster 25669,4
Cluster 21020,4
Cluster 64050,4
Cluster 49178,4
Cluster 21769,4
Cluster 38959,4
Cluster 17631,4
Cluster 70803,4
Cluster 45739,4
Cluster 7704,4
Cluster 65277,4
Cluster 74240,4
Cluster 17927,4
Cluster 73810,4
Cluster 22465,4
Cluster 16800,4
Cluster 11987,4
Cluster 30635,4
Cluster 6898,4
Cluster 4114,4
Cluster 21944,4
Cluster 34085,4
Cluster 593,4
Cluster 77009,4
Cluster 18286,4
Cluster 57385,4
Cluster 6545,4
Cluster 31064,4
Cluster 21931,4
Cluster 45449,4
Cluster 4200,4
Cluster 13678,4
Cluster 10486,4
Cluster 60713,4
Cluster 64506,4
Cluster 23683,4
Cluster 12236,4
Cluster 14141,4
Cluster 6255,4
Cluster 19402,4
Cluster 32393,4
Cluster 22023,4
Cluster 68166,4
Cluster 848,4
Cluster 65905,4
Cluster 33379,4
Cluster 35322,4
Cluster 26141,4
Cluster 7489,4
Cluster 46016,4
Cluster 18661,4
Cluster 29646,4
Cluster 32952,4
Cluster 28888,4
Cluster 26624,4
Cluster 54854,4
Cluster 61616,4
Cluster 57922,4
Cluster 54810,4
Cluster 38689,4
Cluster 10965,4
Cluster 58407,4
Cluster 16833,4
Cluster 43024,4
Cluster 18431,4
Cluster 51357,4
Cluster 29935,4
Cluster 7567,4
Cluster 42293,4
Cluster 25485,4
Cluster 7619,4
Cluster 2887,4
Cluster 16490,4
Cluster 5256,4
Cluster 37529,4
Cluster 7705,4
Cluster 14335,4
Cluster 4658,4
Cluster 10673,4
Cluster 25196,4
Cluster 21007,4
Cluster 48010,4
Cluster 22444,4
Cluster 22017,4
Cluster 20276,4
Cluster 63539,4
Cluster 17608,4
Cluster 29762,4
Cluster 37533,4
Cluster 29277,4
Cluster 34001,4
Cluster 44990,4
Cluster 9485,4
Cluster 5361,4
Cluster 2366,4
Cluster 36183,3
Cluster 12846,3
Cluster 31308,3
Cluster 8270,3
Cluster 42906,3
Cluster 7802,3
Cluster 28585,3
Cluster 59092,3
Cluster 8186,3
Cluster 47853,3
Cluster 2746,3
Cluster 285,3
Cluster 16588,3
Cluster 14699,3
Cluster 14692,3
Cluster 14916,3
Cluster 69234,3
Cluster 34028,3
Cluster 31440,3
Cluster 7819,3
Cluster 19472,3
Cluster 5638,3
Cluster 3403,3
Cluster 23304,3
Cluster 35198,3
Cluster 7804,3
Cluster 2380,3
Cluster 31306,3
Cluster 2834,3
Cluster 27501,3
Cluster 32266,3
Cluster 50306,3
Cluster 60281,3
Cluster 50597,3
Cluster 28318,3
Cluster 31325,3
Cluster 41722,3
Cluster 15153,3
Cluster 51838,3
Cluster 23789,3
Cluster 56647,3
Cluster 7768,3
Cluster 36725,3
Cluster 29279,3
Cluster 5531,3
Cluster 14950,3
Cluster 45875,3
Cluster 19428,3
Cluster 12920,3
Cluster 60265,3
Cluster 37404,3
Cluster 6498,3
Cluster 27208,3
Cluster 12301,3
Cluster 23837,3
Cluster 6662,3
Cluster 75092,3
Cluster 4292,3
Cluster 32493,3
Cluster 45134,3
Cluster 75095,3
Cluster 56340,3
Cluster 47449,3
Cluster 42929,3
Cluster 28483,3
Cluster 23232,3
Cluster 28581,3
Cluster 45995,3
Cluster 4783,3
Cluster 12907,3
Cluster 23860,3
Cluster 23224,3
Cluster 29273,3
Cluster 56680,3
Cluster 19817,3
Cluster 21440,3
Cluster 28463,3
Cluster 8237,3
Cluster 20937,3
Cluster 72339,3
Cluster 42653,3
Cluster 76054,3
Cluster 62476,3
Cluster 44864,3
Cluster 12254,3
Cluster 3249,3
Cluster 56661,3
Cluster 41496,3
Cluster 41710,3
Cluster 14935,3
Cluster 12860,3
Cluster 65114,3
Cluster 39839,3
Cluster 64985,3
Cluster 8268,3
Cluster 58502,3
Cluster 19403,3
Cluster 41497,3
Cluster 827,3
Cluster 14931,3
Cluster 27467,3
Cluster 2328,3
Cluster 60272,3
Cluster 75923,3
Cluster 63842,3
Cluster 12930,3
Cluster 31455,3
Cluster 34007,3
Cluster 58645,3
Cluster 31310,3
Cluster 14669,3
Cluster 27472,3
Cluster 19807,3
Cluster 46001,3
Cluster 8219,3
Cluster 45152,3
Cluster 16230,3
Cluster 23886,3
Cluster 16226,3
Cluster 45991,3
Cluster 12871,3
Cluster 75086,3
Cluster 44866,3
Cluster 66558,3
Cluster 8089,3
Cluster 66471,3
Cluster 34751,3
Cluster 52564,3
Cluster 47709,3
Cluster 28390,3
Cluster 5037,3
Cluster 16415,3
Cluster 4615,3
Cluster 46148,3
Cluster 59195,3
Cluster 16522,3
Cluster 30759,3
Cluster 16521,3
Cluster 8080,3
Cluster 47704,3
Cluster 30658,3
Cluster 12639,3
Cluster 21301,3
Cluster 12636,3
Cluster 12635,3
Cluster 37531,3
Cluster 58580,3
Cluster 69332,3
Cluster 35243,3
Cluster 51785,3
Cluster 21300,3
Cluster 37548,3
Cluster 66467,3
Cluster 21044,3
Cluster 23462,3
Cluster 39919,3
Cluster 27265,3
Cluster 12679,3
Cluster 41594,3
Cluster 42769,3
Cluster 5524,3
Cluster 51652,3
Cluster 14831,3
Cluster 42774,3
Cluster 46100,3
Cluster 72578,3
Cluster 23688,3
Cluster 12666,3
Cluster 21296,3
Cluster 12664,3
Cluster 8096,3
Cluster 56472,3
Cluster 47588,3
Cluster 16408,3
Cluster 15108,3
Cluster 32345,3
Cluster 47592,3
Cluster 47593,3
Cluster 16410,3
Cluster 7599,3
Cluster 63446,3
Cluster 59556,3
Cluster 5043,3
Cluster 74948,3
Cluster 21330,3
Cluster 65683,3
Cluster 45003,3
Cluster 29203,3
Cluster 47667,3
Cluster 1960,3
Cluster 65033,3
Cluster 23599,3
Cluster 69417,3
Cluster 39955,3
Cluster 16461,3
Cluster 34087,3
Cluster 54252,3
Cluster 32377,3
Cluster 30642,3
Cluster 31398,3
Cluster 44995,3
Cluster 63303,3
Cluster 35256,3
Cluster 42816,3
Cluster 39999,3
Cluster 23586,3
Cluster 12561,3
Cluster 50412,3
Cluster 50406,3
Cluster 36784,3
Cluster 36205,3
Cluster 23511,3
Cluster 21352,3
Cluster 23513,3
Cluster 41538,3
Cluster 16433,3
Cluster 56563,3
Cluster 27359,3
Cluster 20996,3
Cluster 40037,3
Cluster 58541,3
Cluster 69354,3
Cluster 23535,3
Cluster 12514,3
Cluster 21311,3
Cluster 1508,3
Cluster 72509,3
Cluster 51791,3
Cluster 59106,3
Cluster 12520,3
Cluster 12604,3
Cluster 35261,3
Cluster 32396,3
Cluster 40030,3
Cluster 30649,3
Cluster 126,3
Cluster 36797,3
Cluster 1644,3
Cluster 34780,3
Cluster 61254,3
Cluster 16315,3
Cluster 12389,3
Cluster 63402,3
Cluster 28349,3
Cluster 54350,3
Cluster 37422,3
Cluster 60357,3
Cluster 71434,3
Cluster 37426,3
Cluster 65583,3
Cluster 14895,3
Cluster 12688,3
Cluster 29141,3
Cluster 23754,3
Cluster 16571,3
Cluster 27433,3
Cluster 21383,3
Cluster 59148,3
Cluster 64998,3
Cluster 39882,3
Cluster 14735,3
Cluster 65079,3
Cluster 3128,3
Cluster 5519,3
Cluster 37431,3
Cluster 7865,3
Cluster 19736,3
Cluster 16584,3
Cluster 30713,3
Cluster 66587,3
Cluster 23318,3
Cluster 47781,3
Cluster 41505,3
Cluster 30711,3
Cluster 23776,3
Cluster 21089,3
Cluster 52449,3
Cluster 39869,3
Cluster 14702,3
Cluster 31438,3
Cluster 16575,3
Cluster 15013,3
Cluster 12804,3
Cluster 3071,3
Cluster 55184,3
Cluster 41508,3
Cluster 23772,3
Cluster 6036,3
Cluster 21406,3
Cluster 42891,3
Cluster 45884,3
Cluster 62510,3
Cluster 14718,3
Cluster 1514,3
Cluster 8162,3
Cluster 54358,3
Cluster 34718,3
Cluster 45051,3
Cluster 31269,3
Cluster 37447,3
Cluster 27401,3
Cluster 42875,3
Cluster 14867,3
Cluster 3068,3
Cluster 14753,3
Cluster 42874,3
Cluster 8120,3
Cluster 1655,3
Cluster 34061,3
Cluster 19717,3
Cluster 42759,3
Cluster 56608,3
Cluster 21247,3
Cluster 65051,3
Cluster 21250,3
Cluster 2918,3
Cluster 28414,3
Cluster 27386,3
Cluster 34762,3
Cluster 12436,3
Cluster 2371,3
Cluster 7919,3
Cluster 63451,3
Cluster 51661,3
Cluster 34856,3
Cluster 15022,3
Cluster 39887,3
Cluster 7870,3
Cluster 29155,3
Cluster 15125,3
Cluster 4775,3
Cluster 27241,3
Cluster 19496,3
Cluster 28438,3
Cluster 50345,3
Cluster 2851,3
Cluster 31274,3
Cluster 42879,3
Cluster 20983,3
Cluster 37557,3
Cluster 21372,3
Cluster 60350,3
Cluster 59528,3
Cluster 60346,3
Cluster 813,3
Cluster 51677,3
Cluster 65638,3
Cluster 7889,3
Cluster 4274,3
Cluster 31350,3
Cluster 15118,3
Cluster 5176,3
Cluster 12423,3
Cluster 41812,3
Cluster 55826,3
Cluster 71924,3
Cluster 70772,3
Cluster 76948,3
Cluster 71639,3
Cluster 30973,3
Cluster 55823,3
Cluster 76943,3
Cluster 55821,3
Cluster 1224,3
Cluster 51045,3
Cluster 34440,3
Cluster 46466,3
Cluster 60841,3
Cluster 7192,3
Cluster 55816,3
Cluster 13795,3
Cluster 55813,3
Cluster 13798,3
Cluster 60955,3
Cluster 15726,3
Cluster 46868,3
Cluster 653,3
Cluster 22370,3
Cluster 51025,3
Cluster 2886,3
Cluster 46862,3
Cluster 55834,3
Cluster 27902,3
Cluster 63652,3
Cluster 14332,3
Cluster 22362,3
Cluster 21801,3
Cluster 22361,3
Cluster 46856,3
Cluster 6096,3
Cluster 76543,3
Cluster 55524,3
Cluster 36575,3
Cluster 45721,3
Cluster 27940,3
Cluster 22278,3
Cluster 46476,3
Cluster 55534,3
Cluster 15673,3
Cluster 31623,3
Cluster 207,3
Cluster 60563,3
Cluster 51086,3
Cluster 15700,3
Cluster 7552,3
Cluster 31826,3
Cluster 46787,3
Cluster 51091,3
Cluster 58986,3
Cluster 60935,3
Cluster 42233,3
Cluster 21827,3
Cluster 6602,3
Cluster 51087,3
Cluster 22324,3
Cluster 46468,3
Cluster 22320,3
Cluster 75506,3
Cluster 45716,3
Cluster 20379,3
Cluster 45505,3
Cluster 13818,3
Cluster 1382,3
Cluster 15675,3
Cluster 31618,3
Cluster 37095,3
Cluster 22295,3
Cluster 14315,3
Cluster 22294,3
Cluster 15387,3
Cluster 76901,3
Cluster 4680,3
Cluster 204,3
Cluster 20384,3
Cluster 27848,3
Cluster 34399,3
Cluster 31916,3
Cluster 13644,3
Cluster 41258,3
Cluster 46435,3
Cluster 31915,3
Cluster 34920,3
Cluster 21763,3
Cluster 4687,3
Cluster 661,3
Cluster 42325,3
Cluster 50979,3
Cluster 5098,3
Cluster 28892,3
Cluster 15776,3
Cluster 7545,3
Cluster 55501,3
Cluster 66089,3
Cluster 50975,3
Cluster 58818,3
Cluster 71605,3
Cluster 136,3
Cluster 22507,3
Cluster 70242,3
Cluster 3193,3
Cluster 28901,3
Cluster 50954,3
Cluster 22500,3
Cluster 45440,3
Cluster 31594,3
Cluster 62908,3
Cluster 51380,3
Cluster 42337,3
Cluster 13622,3
Cluster 22490,3
Cluster 55911,3
Cluster 63150,3
Cluster 4643,3
Cluster 5592,3
Cluster 22414,3
Cluster 15750,3
Cluster 34417,3
Cluster 34418,3
Cluster 20316,3
Cluster 36930,3
Cluster 20321,3
Cluster 15746,3
Cluster 34420,3
Cluster 203,3
Cluster 46880,3
Cluster 52147,3
Cluster 58847,3
Cluster 13736,3
Cluster 20336,3
Cluster 20338,3
Cluster 30960,3
Cluster 13745,3
Cluster 13746,3
Cluster 55855,3
Cluster 22434,3
Cluster 5588,3
Cluster 50992,3
Cluster 15762,3
Cluster 54901,3
Cluster 13688,3
Cluster 21777,3
Cluster 7546,3
Cluster 41997,3
Cluster 36929,3
Cluster 45732,3
Cluster 46448,3
Cluster 13698,3
Cluster 77008,3
Cluster 2242,3
Cluster 14347,3
Cluster 13700,3
Cluster 13701,3
Cluster 31114,3
Cluster 55871,3
Cluster 13696,3
Cluster 46662,3
Cluster 46661,3
Cluster 14225,3
Cluster 46533,3
Cluster 45604,3
Cluster 14054,3
Cluster 46535,3
Cluster 31731,3
Cluster 45606,3
Cluster 13872,3
Cluster 22045,3
Cluster 46644,3
Cluster 55578,3
Cluster 42122,3
Cluster 14074,3
Cluster 22039,3
Cluster 15439,3
Cluster 65884,3
Cluster 14080,3
Cluster 14065,3
Cluster 31756,3
Cluster 52051,3
Cluster 14238,3
Cluster 76617,3
Cluster 14018,3
Cluster 46529,3
Cluster 71792,3
Cluster 58930,3
Cluster 7570,3
Cluster 51190,3
Cluster 20524,3
Cluster 15560,3
Cluster 4118,3
Cluster 20525,3
Cluster 51297,3
Cluster 51185,3
Cluster 14037,3
Cluster 63047,3
Cluster 4560,3
Cluster 21889,3
Cluster 14184,3
Cluster 46566,3
Cluster 22,3
Cluster 3107,3
Cluster 31053,3
Cluster 14122,3
Cluster 71733,3
Cluster 15500,3
Cluster 70642,3
Cluster 36554,3
Cluster 63078,3
Cluster 45643,3
Cluster 14148,3
Cluster 54835,3
Cluster 75664,3
Cluster 14157,3
Cluster 52014,3
Cluster 36977,3
Cluster 31686,3
Cluster 31056,3
Cluster 28063,3
Cluster 22027,3
Cluster 71753,3
Cluster 65419,3
Cluster 14205,3
Cluster 60535,3
Cluster 36553,3
Cluster 14092,3
Cluster 15454,3
Cluster 15463,3
Cluster 63062,3
Cluster 2192,3
Cluster 36992,3
Cluster 52001,3
Cluster 2063,3
Cluster 31677,3
Cluster 46623,3
Cluster 31071,3
Cluster 51226,3
Cluster 42067,3
Cluster 34933,3
Cluster 58893,3
Cluster 14284,3
Cluster 3164,3
Cluster 20688,3
Cluster 21846,3
Cluster 54743,3
Cluster 34571,3
Cluster 37052,3
Cluster 15574,3
Cluster 46501,3
Cluster 20682,3
Cluster 7683,3
Cluster 28,3
Cluster 13940,3
Cluster 34490,3
Cluster 46726,3
Cluster 55552,3
Cluster 31785,3
Cluster 34986,3
Cluster 14297,3
Cluster 76871,3
Cluster 40930,3
Cluster 7165,3
Cluster 46766,3
Cluster 60925,3
Cluster 40935,3
Cluster 71874,3
Cluster 22239,3
Cluster 13907,3
Cluster 65859,3
Cluster 51113,3
Cluster 20425,3
Cluster 58885,3
Cluster 58886,3
Cluster 22229,3
Cluster 22226,3
Cluster 58888,3
Cluster 34994,3
Cluster 22237,3
Cluster 4652,3
Cluster 52057,3
Cluster 58919,3
Cluster 13988,3
Cluster 46520,3
Cluster 65362,3
Cluster 31768,3
Cluster 14247,3
Cluster 65873,3
Cluster 34569,3
Cluster 55566,3
Cluster 36501,3
Cluster 41018,3
Cluster 41019,3
Cluster 1558,3
Cluster 54867,3
Cluster 54866,3
Cluster 28027,3
Cluster 45587,3
Cluster 58920,3
Cluster 13954,3
Cluster 28003,3
Cluster 31782,3
Cluster 42183,3
Cluster 2216,3
Cluster 42181,3
Cluster 40997,3
Cluster 21855,3
Cluster 45692,3
Cluster 22132,3
Cluster 3695,3
Cluster 46710,3
Cluster 42176,3
Cluster 42175,3
Cluster 22143,3
Cluster 46519,3
Cluster 13977,3
Cluster 13978,3
Cluster 15591,3
Cluster 46700,3
Cluster 54763,3
Cluster 42522,3
Cluster 7220,3
Cluster 2,3
Cluster 50728,3
Cluster 40435,3
Cluster 13180,3
Cluster 51504,3
Cluster 32116,3
Cluster 13185,3
Cluster 46418,3
Cluster 16071,3
Cluster 29017,3
Cluster 66270,3
Cluster 42505,3
Cluster 47231,3
Cluster 7218,3
Cluster 16048,3
Cluster 13218,3
Cluster 13219,3
Cluster 20005,3
Cluster 16110,3
Cluster 47282,3
Cluster 35138,3
Cluster 37312,3
Cluster 27605,3
Cluster 35137,3
Cluster 30808,3
Cluster 16102,3
Cluster 14588,3
Cluster 13164,3
Cluster 3213,3
Cluster 42531,3
Cluster 36345,3
Cluster 42526,3
Cluster 27611,3
Cluster 47260,3
Cluster 51505,3
Cluster 14585,3
Cluster 32124,3
Cluster 63486,3
Cluster 40501,3
Cluster 31178,3
Cluster 13254,3
Cluster 42489,3
Cluster 21546,3
Cluster 41409,3
Cluster 1602,3
Cluster 47194,3
Cluster 16015,3
Cluster 21531,3
Cluster 27661,3
Cluster 35115,3
Cluster 46295,3
Cluster 20868,3
Cluster 51875,3
Cluster 22835,3
Cluster 463,3
Cluster 60788,3
Cluster 61057,3
Cluster 32071,3
Cluster 35124,3
Cluster 45277,3
Cluster 46280,3
Cluster 54993,3
Cluster 52304,3
Cluster 40483,3
Cluster 56142,3
Cluster 31181,3
Cluster 13233,3
Cluster 20051,3
Cluster 3428,3
Cluster 16035,3
Cluster 22884,3
Cluster 72165,3
Cluster 55374,3
Cluster 22880,3
Cluster 40492,3
Cluster 71502,3
Cluster 34653,3
Cluster 72167,3
Cluster 15189,3
Cluster 40302,3
Cluster 23122,3
Cluster 47371,3
Cluster 30773,3
Cluster 4260,3
Cluster 1463,3
Cluster 6270,3
Cluster 3421,3
Cluster 37314,3
Cluster 36839,3
Cluster 56270,3
Cluster 46248,3
Cluster 46250,3
Cluster 34211,3
Cluster 36841,3
Cluster 16173,3
Cluster 60772,3
Cluster 16167,3
Cluster 59477,3
Cluster 56303,3
Cluster 47406,3
Cluster 69717,3
Cluster 20912,3
Cluster 34684,3
Cluster 3221,3
Cluster 16210,3
Cluster 56301,3
Cluster 19866,3
Cluster 21482,3
Cluster 29084,3
Cluster 42612,3
Cluster 21471,3
Cluster 21478,3
Cluster 12997,3
Cluster 60391,3
Cluster 40299,3
Cluster 47379,3
Cluster 2752,3
Cluster 55337,3
Cluster 45218,3
Cluster 27577,3
Cluster 51517,3
Cluster 37325,3
Cluster 34667,3
Cluster 35147,3
Cluster 41429,3
Cluster 42557,3
Cluster 13102,3
Cluster 50652,3
Cluster 41878,3
Cluster 54466,3
Cluster 21521,3
Cluster 473,3
Cluster 62730,3
Cluster 51509,3
Cluster 19965,3
Cluster 47291,3
Cluster 23000,3
Cluster 72238,3
Cluster 19915,3
Cluster 61121,3
Cluster 19918,3
Cluster 4585,3
Cluster 32173,3
Cluster 32169,3
Cluster 32167,3
Cluster 41870,3
Cluster 27553,3
Cluster 1461,3
Cluster 23068,3
Cluster 47331,3
Cluster 27557,3
Cluster 29058,3
Cluster 5500,3
Cluster 1307,3
Cluster 1993,3
Cluster 40360,3
Cluster 45212,3
Cluster 58689,3
Cluster 16157,3
Cluster 62867,3
Cluster 6045,3
Cluster 40651,3
Cluster 45764,3
Cluster 62869,3
Cluster 20180,3
Cluster 22633,3
Cluster 54591,3
Cluster 51413,3
Cluster 13292,3
Cluster 15317,3
Cluster 4576,3
Cluster 61003,3
Cluster 15868,3
Cluster 52210,3
Cluster 36406,3
Cluster 13508,3
Cluster 37207,3
Cluster 65818,3
Cluster 22630,3
Cluster 15909,3
Cluster 66182,3
Cluster 41946,3
Cluster 59247,3
Cluster 5545,3
Cluster 15907,3
Cluster 15299,3
Cluster 70104,3
Cluster 4241,3
Cluster 13474,3
Cluster 20164,3
Cluster 56022,3
Cluster 75354,3
Cluster 20166,3
Cluster 35076,3
Cluster 63180,3
Cluster 60587,3
Cluster 40649,3
Cluster 15889,3
Cluster 70107,3
Cluster 21733,3
Cluster 52196,3
Cluster 37182,3
Cluster 36419,3
Cluster 51390,3
Cluster 15829,3
Cluster 15828,3
Cluster 7202,3
Cluster 46986,3
Cluster 13513,3
Cluster 60994,3
Cluster 2254,3
Cluster 40734,3
Cluster 21743,3
Cluster 54633,3
Cluster 13588,3
Cluster 13589,3
Cluster 46417,3
Cluster 46972,3
Cluster 63155,3
Cluster 55473,3
Cluster 55991,3
Cluster 27776,3
Cluster 42386,3
Cluster 70847,3
Cluster 6616,3
Cluster 31963,3
Cluster 36411,3
Cluster 454,3
Cluster 28918,3
Cluster 27781,3
Cluster 31960,3
Cluster 27784,3
Cluster 35058,3
Cluster 41294,3
Cluster 13543,3
Cluster 37192,3
Cluster 20763,3
Cluster 28196,3
Cluster 28662,3
Cluster 27780,3
Cluster 22798,3
Cluster 31527,3
Cluster 47148,3
Cluster 34644,3
Cluster 22791,3
Cluster 59235,3
Cluster 54964,3
Cluster 6521,3
Cluster 30858,3
Cluster 42411,3
Cluster 13343,3
Cluster 27689,3
Cluster 59238,3
Cluster 22779,3
Cluster 31530,3
Cluster 22778,3
Cluster 58744,3
Cluster 5609,3
Cluster 66222,3
Cluster 14506,3
Cluster 47171,3
Cluster 45300,3
Cluster 21575,3
Cluster 22821,3
Cluster 15994,3
Cluster 47164,3
Cluster 28267,3
Cluster 55396,3
Cluster 3663,3
Cluster 59430,3
Cluster 52284,3
Cluster 22807,3
Cluster 54537,3
Cluster 4054,3
Cluster 66231,3
Cluster 28628,3
Cluster 1332,3
Cluster 13320,3
Cluster 20087,3
Cluster 31165,3
Cluster 5085,3
Cluster 1593,3
Cluster 58765,3
Cluster 59413,3
Cluster 55430,3
Cluster 45353,3
Cluster 2270,3
Cluster 36887,3
Cluster 75341,3
Cluster 28248,3
Cluster 22693,3
Cluster 22691,3
Cluster 55438,3
Cluster 22689,3
Cluster 5458,3
Cluster 14466,3
Cluster 45782,3
Cluster 15911,3
Cluster 15910,3
Cluster 42417,3
Cluster 40564,3
Cluster 20104,3
Cluster 51459,3
Cluster 31156,3
Cluster 66213,3
Cluster 65789,3
Cluster 15276,3
Cluster 14487,3
Cluster 34319,3
Cluster 6373,3
Cluster 27710,3
Cluster 2274,3
Cluster 75325,3
Cluster 51449,3
Cluster 56065,3
Cluster 65218,3
Cluster 36383,3
Cluster 28236,3
Cluster 70069,3
Cluster 30877,3
Cluster 6621,3
Cluster 58283,3
Cluster 9610,3
Cluster 36029,3
Cluster 11513,3
Cluster 57127,3
Cluster 24636,3
Cluster 9613,3
Cluster 2979,3
Cluster 43123,3
Cluster 17084,3
Cluster 18965,3
Cluster 37850,3
Cluster 17080,3
Cluster 6224,3
Cluster 49400,3
Cluster 24625,3
Cluster 48264,3
Cluster 8809,3
Cluster 48269,3
Cluster 30068,3
Cluster 17696,3
Cluster 49885,3
Cluster 67832,3
Cluster 6783,3
Cluster 2467,3
Cluster 43270,3
Cluster 57138,3
Cluster 68578,3
Cluster 25648,3
Cluster 53554,3
Cluster 67252,3
Cluster 58282,3
Cluster 36028,3
Cluster 8836,3
Cluster 4889,3
Cluster 1895,3
Cluster 57659,3
Cluster 24661,3
Cluster 25678,3
Cluster 25680,3
Cluster 17066,3
Cluster 7448,3
Cluster 44575,3
Cluster 49386,3
Cluster 10458,3
Cluster 10457,3
Cluster 48263,3
Cluster 64821,3
Cluster 24594,3
Cluster 68616,3
Cluster 24588,3
Cluster 17730,3
Cluster 30052,3
Cluster 9648,3
Cluster 29466,3
Cluster 8776,3
Cluster 26841,3
Cluster 38615,3
Cluster 29793,3
Cluster 43247,3
Cluster 49399,3
Cluster 57116,3
Cluster 2462,3
Cluster 26372,3
Cluster 49910,3
Cluster 1772,3
Cluster 9622,3
Cluster 4457,3
Cluster 74473,3
Cluster 26370,3
Cluster 2567,3
Cluster 5987,3
Cluster 73976,3
Cluster 38609,3
Cluster 730,3
Cluster 24617,3
Cluster 67869,3
Cluster 43301,3
Cluster 33540,3
Cluster 8894,3
Cluster 35479,3
Cluster 64175,3
Cluster 11417,3
Cluster 3354,3
Cluster 7304,3
Cluster 61919,3
Cluster 24731,3
Cluster 74017,3
Cluster 30081,3
Cluster 35844,3
Cluster 9564,3
Cluster 53579,3
Cluster 8881,3
Cluster 6417,3
Cluster 44530,3
Cluster 1138,3
Cluster 25575,3
Cluster 59724,3
Cluster 24770,3
Cluster 66952,3
Cluster 17164,3
Cluster 57619,3
Cluster 43679,3
Cluster 25592,3
Cluster 53203,3
Cluster 5826,3
Cluster 39210,3
Cluster 39213,3
Cluster 2559,3
Cluster 39215,3
Cluster 1889,3
Cluster 48333,3
Cluster 26783,3
Cluster 30085,3
Cluster 29780,3
Cluster 68545,3
Cluster 4942,3
Cluster 24690,3
Cluster 11462,3
Cluster 25623,3
Cluster 24689,3
Cluster 43700,3
Cluster 43292,3
Cluster 68547,3
Cluster 11469,3
Cluster 44140,3
Cluster 18926,3
Cluster 17693,3
Cluster 38125,3
Cluster 48873,3
Cluster 30339,3
Cluster 48875,3
Cluster 11466,3
Cluster 32823,3
Cluster 24719,3
Cluster 32821,3
Cluster 30330,3
Cluster 24715,3
Cluster 24714,3
Cluster 10545,3
Cluster 39238,3
Cluster 4987,3
Cluster 33531,3
Cluster 48859,3
Cluster 4886,3
Cluster 9577,3
Cluster 38652,3
Cluster 17682,3
Cluster 26803,3
Cluster 11456,3
Cluster 60010,3
Cluster 24694,3
Cluster 53896,3
Cluster 26919,3
Cluster 50007,3
Cluster 62300,3
Cluster 19090,3
Cluster 866,3
Cluster 24427,3
Cluster 8658,3
Cluster 6732,3
Cluster 18271,3
Cluster 24424,3
Cluster 48975,3
Cluster 24423,3
Cluster 64405,3
Cluster 16952,3
Cluster 10343,3
Cluster 18207,3
Cluster 48140,3
Cluster 7360,3
Cluster 10347,3
Cluster 49350,3
Cluster 1169,3
Cluster 48953,3
Cluster 1698,3
Cluster 8683,3
Cluster 33489,3
Cluster 26908,3
Cluster 6685,3
Cluster 19082,3
Cluster 32709,3
Cluster 17779,3
Cluster 44082,3
Cluster 48962,3
Cluster 29831,3
Cluster 30402,3
Cluster 35680,3
Cluster 26914,3
Cluster 25799,3
Cluster 44084,3
Cluster 9744,3
Cluster 26941,3
Cluster 57775,3
Cluster 8630,3
Cluster 38484,3
Cluster 68778,3
Cluster 36084,3
Cluster 18194,3
Cluster 10337,3
Cluster 975,3
Cluster 11774,3
Cluster 52795,3
Cluster 64096,3
Cluster 8618,3
Cluster 25852,3
Cluster 19121,3
Cluster 3777,3
Cluster 43124,3
Cluster 39454,3
Cluster 7457,3
Cluster 1780,3
Cluster 16946,3
Cluster 24407,3
Cluster 48134,3
Cluster 44662,3
Cluster 38506,3
Cluster 43140,3
Cluster 26287,3
Cluster 56988,3
Cluster 16940,3
Cluster 66835,3
Cluster 385,3
Cluster 43139,3
Cluster 43788,3
Cluster 16938,3
Cluster 38493,3
Cluster 17805,3
Cluster 44063,3
Cluster 6769,3
Cluster 44599,3
Cluster 29804,3
Cluster 7297,3
Cluster 33501,3
Cluster 39348,3
Cluster 5285,3
Cluster 26341,3
Cluster 17027,3
Cluster 38173,3
Cluster 49953,3
Cluster 58033,3
Cluster 5770,3
Cluster 58302,3
Cluster 8742,3
Cluster 35819,3
Cluster 7451,3
Cluster 26871,3
Cluster 32740,3
Cluster 8747,3
Cluster 57679,3
Cluster 39326,3
Cluster 66898,3
Cluster 66897,3
Cluster 35820,3
Cluster 17044,3
Cluster 9651,3
Cluster 32758,3
Cluster 57079,3
Cluster 33215,3
Cluster 8764,3
Cluster 44596,3
Cluster 38145,3
Cluster 17038,3
Cluster 30375,3
Cluster 53535,3
Cluster 53951,3
Cluster 6778,3
Cluster 68642,3
Cluster 33862,3
Cluster 8705,3
Cluster 62288,3
Cluster 43760,3
Cluster 16991,3
Cluster 73934,3
Cluster 6229,3
Cluster 25763,3
Cluster 44100,3
Cluster 53512,3
Cluster 39395,3
Cluster 6730,3
Cluster 37800,3
Cluster 32714,3
Cluster 1038,3
Cluster 61384,3
Cluster 48950,3
Cluster 36070,3
Cluster 37801,3
Cluster 74514,3
Cluster 49962,3
Cluster 29456,3
Cluster 9670,3
Cluster 33498,3
Cluster 39360,3
Cluster 64832,3
Cluster 61396,3
Cluster 24510,3
Cluster 44626,3
Cluster 11649,3
Cluster 59684,3
Cluster 72950,3
Cluster 10395,3
Cluster 60183,3
Cluster 37814,3
Cluster 52836,3
Cluster 9688,3
