cluster_id,total_selected,folds_covered
Cluster 51584,1,1
Cluster 516,1,1
Cluster 51606,1,1
Cluster 51607,1,1
Cluster 51610,1,1
Cluster 51612,1,1
Cluster 51615,1,1
Cluster 51617,1,1
Cluster 51618,1,1
Cluster 51621,1,1
Cluster 51623,1,1
Cluster 51625,1,1
Cluster 51630,1,1
Cluster 51632,1,1
Cluster 51637,1,1
Cluster 51641,1,1
Cluster 51648,1,1
Cluster 5166,1,1
Cluster 51663,1,1
Cluster 5168,1,1
Cluster 51684,1,1
Cluster 5169,1,1
Cluster 51692,1,1
Cluster 51698,1,1
Cluster 51701,1,1
Cluster 51716,1,1
Cluster 51719,1,1
Cluster 51726,1,1
Cluster 51731,1,1
Cluster 51747,1,1
Cluster 51751,1,1
Cluster 51761,1,1
Cluster 51771,1,1
Cluster 51773,1,1
Cluster 51787,1,1
Cluster 51788,1,1
Cluster 518,1,1
Cluster 51806,1,1
Cluster 51809,1,1
Cluster 51813,1,1
Cluster 51816,1,1
Cluster 51819,1,1
Cluster 51820,1,1
Cluster 51834,1,1
Cluster 5184,1,1
Cluster 51866,1,1
Cluster 51867,1,1
Cluster 51881,1,1
Cluster 51896,1,1
Cluster 51898,1,1
Cluster 51903,1,1
Cluster 51918,1,1
Cluster 51919,1,1
Cluster 51925,1,1
Cluster 51930,1,1
Cluster 51936,1,1
Cluster 51948,1,1
Cluster 51949,1,1
Cluster 5195,1,1
Cluster 51950,1,1
Cluster 51954,1,1
Cluster 51956,1,1
Cluster 51959,1,1
Cluster 51961,1,1
Cluster 51965,1,1
Cluster 51971,1,1
Cluster 51986,1,1
Cluster 5199,1,1
Cluster 51995,1,1
Cluster 52,1,1
Cluster 52012,1,1
Cluster 52030,1,1
Cluster 52032,1,1
Cluster 52041,1,1
Cluster 52049,1,1
Cluster 52056,1,1
Cluster 52061,1,1
Cluster 52067,1,1
Cluster 52073,1,1
Cluster 52076,1,1
Cluster 52083,1,1
Cluster 52087,1,1
Cluster 52104,1,1
Cluster 52113,1,1
Cluster 52124,1,1
Cluster 52129,1,1
Cluster 52133,1,1
Cluster 52136,1,1
Cluster 52142,1,1
Cluster 52143,1,1
Cluster 52153,1,1
Cluster 52156,1,1
Cluster 52162,1,1
Cluster 52164,1,1
Cluster 52167,1,1
Cluster 52171,1,1
Cluster 52177,1,1
Cluster 52179,1,1
Cluster 52180,1,1
Cluster 5219,1,1
Cluster 52192,1,1
Cluster 52194,1,1
Cluster 52204,1,1
Cluster 5221,1,1
Cluster 52218,1,1
Cluster 52222,1,1
Cluster 52227,1,1
Cluster 52247,1,1
Cluster 52248,1,1
Cluster 5225,1,1
Cluster 52267,1,1
Cluster 52269,1,1
Cluster 52271,1,1
Cluster 52290,1,1
Cluster 52295,1,1
Cluster 52297,1,1
Cluster 52305,1,1
Cluster 52306,1,1
Cluster 52308,1,1
Cluster 52318,1,1
Cluster 52321,1,1
Cluster 52333,1,1
Cluster 52340,1,1
Cluster 52344,1,1
Cluster 52347,1,1
Cluster 52355,1,1
Cluster 52356,1,1
Cluster 52362,1,1
Cluster 5237,1,1
Cluster 52372,1,1
Cluster 52373,1,1
Cluster 52375,1,1
Cluster 5238,1,1
Cluster 52385,1,1
Cluster 52390,1,1
Cluster 52397,1,1
Cluster 52416,1,1
Cluster 52420,1,1
Cluster 52426,1,1
Cluster 52431,1,1
Cluster 52432,1,1
Cluster 52433,1,1
Cluster 52438,1,1
Cluster 52442,1,1
Cluster 52449,1,1
Cluster 5246,1,1
Cluster 52460,1,1
Cluster 5247,1,1
Cluster 52471,1,1
Cluster 52473,1,1
Cluster 52477,1,1
Cluster 52484,1,1
Cluster 52489,1,1
Cluster 5249,1,1
Cluster 52492,1,1
Cluster 52493,1,1
Cluster 52500,1,1
Cluster 52502,1,1
Cluster 52503,1,1
Cluster 52516,1,1
Cluster 52520,1,1
Cluster 52526,1,1
Cluster 52527,1,1
Cluster 52530,1,1
Cluster 52536,1,1
Cluster 52545,1,1
Cluster 52547,1,1
Cluster 52551,1,1
Cluster 52553,1,1
Cluster 52556,1,1
Cluster 52564,1,1
Cluster 52567,1,1
Cluster 52577,1,1
Cluster 52579,1,1
Cluster 52581,1,1
Cluster 52585,1,1
Cluster 52592,1,1
Cluster 52594,1,1
Cluster 5260,1,1
Cluster 52610,1,1
Cluster 52611,1,1
Cluster 52622,1,1
Cluster 52634,1,1
Cluster 52637,1,1
Cluster 52638,1,1
Cluster 52641,1,1
Cluster 52643,1,1
Cluster 52645,1,1
Cluster 52654,1,1
Cluster 52658,1,1
Cluster 52665,1,1
Cluster 52667,1,1
Cluster 52669,1,1
Cluster 52672,1,1
Cluster 52684,1,1
Cluster 52720,1,1
Cluster 52725,1,1
Cluster 52737,1,1
Cluster 52741,1,1
Cluster 52751,1,1
Cluster 52752,1,1
Cluster 52766,1,1
Cluster 52767,1,1
Cluster 5277,1,1
Cluster 52770,1,1
Cluster 5278,1,1
Cluster 52783,1,1
Cluster 52788,1,1
Cluster 52816,1,1
Cluster 52821,1,1
Cluster 52840,1,1
Cluster 52849,1,1
Cluster 52863,1,1
Cluster 52864,1,1
Cluster 5287,1,1
Cluster 52872,1,1
Cluster 52875,1,1
Cluster 52885,1,1
Cluster 5290,1,1
Cluster 52906,1,1
Cluster 52910,1,1
Cluster 52913,1,1
Cluster 52925,1,1
Cluster 5293,1,1
Cluster 52934,1,1
Cluster 52937,1,1
Cluster 52950,1,1
Cluster 52962,1,1
Cluster 52964,1,1
Cluster 52965,1,1
Cluster 5297,1,1
Cluster 52974,1,1
Cluster 52975,1,1
Cluster 52979,1,1
Cluster 52996,1,1
Cluster 52998,1,1
Cluster 53019,1,1
Cluster 53024,1,1
Cluster 53027,1,1
Cluster 53043,1,1
Cluster 53049,1,1
Cluster 53055,1,1
Cluster 53061,1,1
Cluster 53063,1,1
Cluster 53070,1,1
Cluster 53073,1,1
Cluster 53074,1,1
Cluster 53078,1,1
Cluster 53087,1,1
Cluster 53088,1,1
Cluster 53090,1,1
Cluster 53097,1,1
Cluster 53108,1,1
Cluster 5311,1,1
Cluster 53116,1,1
Cluster 53118,1,1
Cluster 53124,1,1
Cluster 53126,1,1
Cluster 53138,1,1
Cluster 53140,1,1
Cluster 5316,1,1
Cluster 53162,1,1
Cluster 53172,1,1
Cluster 53178,1,1
Cluster 53181,1,1
Cluster 53187,1,1
Cluster 53189,1,1
Cluster 53202,1,1
Cluster 53204,1,1
Cluster 53211,1,1
Cluster 53212,1,1
Cluster 53213,1,1
Cluster 53216,1,1
Cluster 5322,1,1
Cluster 53227,1,1
Cluster 53235,1,1
Cluster 53238,1,1
Cluster 53241,1,1
Cluster 53249,1,1
Cluster 53251,1,1
Cluster 53253,1,1
Cluster 53254,1,1
Cluster 53256,1,1
Cluster 53260,1,1
Cluster 53263,1,1
Cluster 53264,1,1
Cluster 53292,1,1
Cluster 5330,1,1
Cluster 5331,1,1
Cluster 53313,1,1
Cluster 53314,1,1
Cluster 53318,1,1
Cluster 53328,1,1
Cluster 53330,1,1
Cluster 53335,1,1
Cluster 53337,1,1
Cluster 53339,1,1
Cluster 5334,1,1
Cluster 53349,1,1
Cluster 5335,1,1
Cluster 53351,1,1
Cluster 53352,1,1
Cluster 53355,1,1
Cluster 53372,1,1
Cluster 53376,1,1
Cluster 53392,1,1
Cluster 53396,1,1
Cluster 53401,1,1
Cluster 53408,1,1
Cluster 53415,1,1
Cluster 53416,1,1
Cluster 53417,1,1
Cluster 53418,1,1
Cluster 53428,1,1
Cluster 53436,1,1
Cluster 53437,1,1
Cluster 53441,1,1
Cluster 53444,1,1
Cluster 53462,1,1
Cluster 53469,1,1
Cluster 53471,1,1
Cluster 53480,1,1
Cluster 53494,1,1
Cluster 53497,1,1
Cluster 535,1,1
Cluster 53505,1,1
Cluster 53512,1,1
Cluster 53518,1,1
Cluster 5352,1,1
Cluster 53530,1,1
Cluster 53531,1,1
Cluster 53534,1,1
Cluster 53543,1,1
Cluster 53544,1,1
Cluster 53555,1,1
Cluster 53556,1,1
Cluster 53557,1,1
Cluster 53562,1,1
Cluster 53563,1,1
Cluster 53572,1,1
Cluster 53582,1,1
Cluster 53583,1,1
Cluster 53596,1,1
Cluster 536,1,1
Cluster 5360,1,1
Cluster 53600,1,1
Cluster 53602,1,1
Cluster 53603,1,1
Cluster 5361,1,1
Cluster 53610,1,1
Cluster 53636,1,1
Cluster 53637,1,1
Cluster 53641,1,1
Cluster 53646,1,1
Cluster 53648,1,1
Cluster 53652,1,1
Cluster 5368,1,1
Cluster 53681,1,1
Cluster 53682,1,1
Cluster 53687,1,1
Cluster 53688,1,1
Cluster 53695,1,1
Cluster 53697,1,1
Cluster 53703,1,1
Cluster 53704,1,1
Cluster 53714,1,1
Cluster 53726,1,1
Cluster 53742,1,1
Cluster 53745,1,1
Cluster 53748,1,1
Cluster 53754,1,1
Cluster 53757,1,1
Cluster 53768,1,1
Cluster 5377,1,1
Cluster 53775,1,1
Cluster 53788,1,1
Cluster 53794,1,1
Cluster 53795,1,1
Cluster 53802,1,1
Cluster 53804,1,1
Cluster 53811,1,1
Cluster 5382,1,1
Cluster 5383,1,1
Cluster 53830,1,1
Cluster 53850,1,1
Cluster 53854,1,1
Cluster 53858,1,1
Cluster 53859,1,1
Cluster 53863,1,1
Cluster 53868,1,1
Cluster 53870,1,1
Cluster 53877,1,1
Cluster 5388,1,1
Cluster 53882,1,1
Cluster 53886,1,1
Cluster 53887,1,1
Cluster 53892,1,1
Cluster 53896,1,1
Cluster 5390,1,1
Cluster 53907,1,1
Cluster 53913,1,1
Cluster 53921,1,1
Cluster 53922,1,1
Cluster 53923,1,1
Cluster 53928,1,1
Cluster 53930,1,1
Cluster 53943,1,1
Cluster 53958,1,1
Cluster 53960,1,1
Cluster 53971,1,1
Cluster 53976,1,1
Cluster 53982,1,1
Cluster 53983,1,1
Cluster 5399,1,1
Cluster 53991,1,1
Cluster 53999,1,1
Cluster 54003,1,1
Cluster 54010,1,1
Cluster 54011,1,1
Cluster 54021,1,1
Cluster 54023,1,1
Cluster 54033,1,1
Cluster 54035,1,1
Cluster 54073,1,1
Cluster 54077,1,1
Cluster 54080,1,1
Cluster 54100,1,1
Cluster 54107,1,1
Cluster 54111,1,1
Cluster 54115,1,1
Cluster 5412,1,1
Cluster 54124,1,1
Cluster 54126,1,1
Cluster 54129,1,1
Cluster 54141,1,1
Cluster 54145,1,1
Cluster 5415,1,1
Cluster 54150,1,1
Cluster 54152,1,1
Cluster 54155,1,1
Cluster 54156,1,1
Cluster 54162,1,1
Cluster 54176,1,1
Cluster 54181,1,1
Cluster 54182,1,1
Cluster 54183,1,1
Cluster 54186,1,1
Cluster 54189,1,1
Cluster 54195,1,1
Cluster 542,1,1
Cluster 54200,1,1
Cluster 54207,1,1
Cluster 54212,1,1
Cluster 54215,1,1
Cluster 54221,1,1
Cluster 54230,1,1
Cluster 54234,1,1
Cluster 54242,1,1
Cluster 54245,1,1
Cluster 54261,1,1
Cluster 54269,1,1
Cluster 54273,1,1
Cluster 54294,1,1
Cluster 54296,1,1
Cluster 54298,1,1
Cluster 54300,1,1
Cluster 54310,1,1
Cluster 54314,1,1
Cluster 54319,1,1
Cluster 54320,1,1
Cluster 54321,1,1
Cluster 54326,1,1
Cluster 54338,1,1
Cluster 54339,1,1
Cluster 54341,1,1
Cluster 54343,1,1
Cluster 54350,1,1
Cluster 54352,1,1
Cluster 54360,1,1
Cluster 5437,1,1
Cluster 54371,1,1
Cluster 54379,1,1
Cluster 54384,1,1
Cluster 54385,1,1
Cluster 54386,1,1
Cluster 54387,1,1
Cluster 54392,1,1
Cluster 54406,1,1
Cluster 54420,1,1
Cluster 54421,1,1
Cluster 54422,1,1
Cluster 54423,1,1
Cluster 54425,1,1
Cluster 54426,1,1
Cluster 5443,1,1
Cluster 54438,1,1
Cluster 54441,1,1
Cluster 54442,1,1
Cluster 54453,1,1
Cluster 54460,1,1
Cluster 54473,1,1
Cluster 54478,1,1
Cluster 54479,1,1
Cluster 54525,1,1
Cluster 54530,1,1
Cluster 54532,1,1
Cluster 54535,1,1
Cluster 54538,1,1
Cluster 54540,1,1
Cluster 54541,1,1
Cluster 54544,1,1
Cluster 5455,1,1
Cluster 54556,1,1
Cluster 54567,1,1
Cluster 5457,1,1
Cluster 54573,1,1
Cluster 54575,1,1
Cluster 54596,1,1
Cluster 54597,1,1
Cluster 54601,1,1
Cluster 54609,1,1
Cluster 54610,1,1
Cluster 54615,1,1
Cluster 54618,1,1
Cluster 54626,1,1
Cluster 54627,1,1
Cluster 54632,1,1
Cluster 54633,1,1
Cluster 54640,1,1
Cluster 54647,1,1
Cluster 54648,1,1
Cluster 54658,1,1
Cluster 54660,1,1
Cluster 54665,1,1
Cluster 54681,1,1
Cluster 54682,1,1
Cluster 54685,1,1
Cluster 54686,1,1
Cluster 54693,1,1
Cluster 54700,1,1
Cluster 54701,1,1
Cluster 54704,1,1
Cluster 54709,1,1
Cluster 54725,1,1
Cluster 54731,1,1
Cluster 54740,1,1
Cluster 54754,1,1
Cluster 54757,1,1
Cluster 5476,1,1
Cluster 54761,1,1
Cluster 54768,1,1
Cluster 54780,1,1
Cluster 54782,1,1
Cluster 54785,1,1
Cluster 54789,1,1
Cluster 54808,1,1
Cluster 54815,1,1
Cluster 54820,1,1
Cluster 54829,1,1
Cluster 54830,1,1
Cluster 54847,1,1
Cluster 54850,1,1
Cluster 54861,1,1
Cluster 5487,1,1
Cluster 54884,1,1
Cluster 54893,1,1
Cluster 54894,1,1
Cluster 54905,1,1
Cluster 54908,1,1
Cluster 54915,1,1
Cluster 54918,1,1
Cluster 54919,1,1
Cluster 54920,1,1
Cluster 54922,1,1
Cluster 54925,1,1
Cluster 54931,1,1
Cluster 54946,1,1
Cluster 54948,1,1
Cluster 54949,1,1
Cluster 54950,1,1
Cluster 54959,1,1
Cluster 54967,1,1
Cluster 54972,1,1
Cluster 54987,1,1
Cluster 55005,1,1
Cluster 5501,1,1
Cluster 55016,1,1
Cluster 55022,1,1
Cluster 55026,1,1
Cluster 55027,1,1
Cluster 55029,1,1
Cluster 55046,1,1
Cluster 55052,1,1
Cluster 55058,1,1
Cluster 55064,1,1
Cluster 55074,1,1
Cluster 55081,1,1
Cluster 55088,1,1
Cluster 55092,1,1
Cluster 55108,1,1
Cluster 55111,1,1
Cluster 55123,1,1
Cluster 55127,1,1
Cluster 55130,1,1
Cluster 55138,1,1
Cluster 55146,1,1
Cluster 55151,1,1
Cluster 55155,1,1
Cluster 55159,1,1
Cluster 55165,1,1
Cluster 55173,1,1
Cluster 55175,1,1
Cluster 55185,1,1
Cluster 55197,1,1
Cluster 55203,1,1
Cluster 55205,1,1
Cluster 5521,1,1
Cluster 55211,1,1
Cluster 55215,1,1
Cluster 55216,1,1
Cluster 55222,1,1
Cluster 55226,1,1
Cluster 5523,1,1
Cluster 55230,1,1
Cluster 55233,1,1
Cluster 55235,1,1
Cluster 55237,1,1
Cluster 55243,1,1
Cluster 55251,1,1
Cluster 55254,1,1
Cluster 55258,1,1
Cluster 55261,1,1
Cluster 55263,1,1
Cluster 55272,1,1
Cluster 55274,1,1
Cluster 55281,1,1
Cluster 55290,1,1
Cluster 55292,1,1
Cluster 55295,1,1
Cluster 55298,1,1
Cluster 55313,1,1
Cluster 55317,1,1
Cluster 55318,1,1
Cluster 5532,1,1
Cluster 55330,1,1
Cluster 55333,1,1
Cluster 55336,1,1
Cluster 55337,1,1
Cluster 55374,1,1
Cluster 55377,1,1
Cluster 55384,1,1
Cluster 55389,1,1
Cluster 55391,1,1
Cluster 554,1,1
Cluster 55403,1,1
Cluster 55405,1,1
Cluster 55412,1,1
Cluster 55413,1,1
Cluster 5542,1,1
Cluster 55422,1,1
Cluster 5543,1,1
Cluster 55430,1,1
Cluster 55441,1,1
Cluster 55444,1,1
Cluster 55451,1,1
Cluster 55455,1,1
Cluster 55457,1,1
Cluster 55475,1,1
Cluster 55492,1,1
Cluster 55494,1,1
Cluster 55495,1,1
Cluster 55496,1,1
Cluster 55497,1,1
Cluster 555,1,1
Cluster 55501,1,1
Cluster 55504,1,1
Cluster 55505,1,1
Cluster 55508,1,1
Cluster 5551,1,1
Cluster 55519,1,1
Cluster 55520,1,1
Cluster 55521,1,1
Cluster 55527,1,1
Cluster 55528,1,1
Cluster 55532,1,1
Cluster 55533,1,1
Cluster 55534,1,1
Cluster 55542,1,1
Cluster 55545,1,1
Cluster 55548,1,1
Cluster 5555,1,1
Cluster 55556,1,1
Cluster 5556,1,1
Cluster 55570,1,1
Cluster 55579,1,1
Cluster 55580,1,1
Cluster 5559,1,1
Cluster 55605,1,1
Cluster 55607,1,1
Cluster 55609,1,1
Cluster 5561,1,1
Cluster 55620,1,1
Cluster 55621,1,1
Cluster 55622,1,1
Cluster 55631,1,1
Cluster 55649,1,1
Cluster 5565,1,1
Cluster 55652,1,1
Cluster 55655,1,1
Cluster 55659,1,1
Cluster 55661,1,1
Cluster 55671,1,1
Cluster 55673,1,1
Cluster 55686,1,1
Cluster 55690,1,1
Cluster 55691,1,1
Cluster 55692,1,1
Cluster 55698,1,1
Cluster 55704,1,1
Cluster 55708,1,1
Cluster 55713,1,1
Cluster 55715,1,1
Cluster 55718,1,1
Cluster 55719,1,1
Cluster 55728,1,1
Cluster 55731,1,1
Cluster 55738,1,1
Cluster 55740,1,1
Cluster 55750,1,1
Cluster 55754,1,1
Cluster 55758,1,1
Cluster 55763,1,1
Cluster 55764,1,1
Cluster 55770,1,1
Cluster 55785,1,1
Cluster 55797,1,1
Cluster 55800,1,1
Cluster 55803,1,1
Cluster 55811,1,1
Cluster 55827,1,1
Cluster 5583,1,1
Cluster 55830,1,1
Cluster 55836,1,1
Cluster 55838,1,1
Cluster 55840,1,1
Cluster 55857,1,1
Cluster 55861,1,1
Cluster 55864,1,1
Cluster 55867,1,1
Cluster 55876,1,1
Cluster 55877,1,1
Cluster 55887,1,1
Cluster 55901,1,1
Cluster 55909,1,1
Cluster 55916,1,1
Cluster 55919,1,1
Cluster 55930,1,1
Cluster 55936,1,1
Cluster 55943,1,1
Cluster 55949,1,1
Cluster 55951,1,1
Cluster 55953,1,1
Cluster 55962,1,1
Cluster 5597,1,1
Cluster 55971,1,1
Cluster 55986,1,1
Cluster 55992,1,1
Cluster 55996,1,1
Cluster 56006,1,1
Cluster 56009,1,1
Cluster 56019,1,1
Cluster 56021,1,1
Cluster 56030,1,1
Cluster 56043,1,1
Cluster 56053,1,1
Cluster 56058,1,1
Cluster 56060,1,1
Cluster 56075,1,1
Cluster 56082,1,1
Cluster 56093,1,1
Cluster 56103,1,1
Cluster 56106,1,1
Cluster 56109,1,1
Cluster 56110,1,1
Cluster 56126,1,1
Cluster 56127,1,1
Cluster 56136,1,1
Cluster 56139,1,1
Cluster 56144,1,1
Cluster 56149,1,1
Cluster 56151,1,1
Cluster 56155,1,1
Cluster 56161,1,1
Cluster 56162,1,1
Cluster 56167,1,1
Cluster 56180,1,1
Cluster 56183,1,1
Cluster 56187,1,1
Cluster 56194,1,1
Cluster 56200,1,1
Cluster 56210,1,1
Cluster 56231,1,1
Cluster 56238,1,1
Cluster 56242,1,1
Cluster 56251,1,1
Cluster 56258,1,1
Cluster 56270,1,1
Cluster 56271,1,1
Cluster 56280,1,1
Cluster 56282,1,1
Cluster 56283,1,1
Cluster 5629,1,1
Cluster 56292,1,1
Cluster 56295,1,1
Cluster 56298,1,1
Cluster 563,1,1
Cluster 5631,1,1
Cluster 56312,1,1
Cluster 56316,1,1
Cluster 56321,1,1
Cluster 56324,1,1
Cluster 56325,1,1
Cluster 56328,1,1
Cluster 56337,1,1
Cluster 56339,1,1
Cluster 56343,1,1
Cluster 56352,1,1
Cluster 56362,1,1
Cluster 56366,1,1
Cluster 56381,1,1
Cluster 56395,1,1
Cluster 56406,1,1
Cluster 56407,1,1
Cluster 56408,1,1
Cluster 56415,1,1
Cluster 56419,1,1
Cluster 56420,1,1
Cluster 56425,1,1
Cluster 5643,1,1
Cluster 56440,1,1
Cluster 56448,1,1
Cluster 56464,1,1
Cluster 56480,1,1
Cluster 56482,1,1
Cluster 56484,1,1
Cluster 56488,1,1
Cluster 56498,1,1
Cluster 56522,1,1
Cluster 56530,1,1
Cluster 56536,1,1
Cluster 56537,1,1
Cluster 56542,1,1
Cluster 56548,1,1
Cluster 5655,1,1
Cluster 56550,1,1
Cluster 56559,1,1
Cluster 56563,1,1
Cluster 56572,1,1
Cluster 56576,1,1
Cluster 56580,1,1
Cluster 56584,1,1
Cluster 56585,1,1
Cluster 56589,1,1
Cluster 56605,1,1
Cluster 5661,1,1
Cluster 56621,1,1
Cluster 56627,1,1
Cluster 56632,1,1
Cluster 56634,1,1
Cluster 56636,1,1
Cluster 56645,1,1
Cluster 56646,1,1
Cluster 56650,1,1
Cluster 56654,1,1
Cluster 56665,1,1
Cluster 56666,1,1
Cluster 56670,1,1
Cluster 56685,1,1
Cluster 56699,1,1
Cluster 56721,1,1
Cluster 56733,1,1
Cluster 56737,1,1
Cluster 56748,1,1
Cluster 56759,1,1
Cluster 56772,1,1
Cluster 56776,1,1
Cluster 56779,1,1
Cluster 56781,1,1
Cluster 56782,1,1
Cluster 56792,1,1
Cluster 56793,1,1
Cluster 568,1,1
Cluster 56807,1,1
Cluster 56810,1,1
Cluster 56812,1,1
Cluster 56823,1,1
Cluster 5683,1,1
Cluster 56833,1,1
Cluster 56839,1,1
Cluster 56846,1,1
Cluster 56848,1,1
Cluster 56849,1,1
Cluster 56856,1,1
Cluster 5687,1,1
Cluster 56875,1,1
Cluster 56880,1,1
Cluster 56883,1,1
Cluster 56885,1,1
Cluster 56892,1,1
Cluster 56895,1,1
Cluster 56907,1,1
Cluster 56908,1,1
Cluster 5691,1,1
Cluster 56915,1,1
Cluster 56925,1,1
Cluster 56938,1,1
Cluster 56951,1,1
Cluster 56952,1,1
Cluster 56958,1,1
Cluster 56968,1,1
Cluster 56969,1,1
Cluster 56973,1,1
Cluster 56974,1,1
Cluster 56997,1,1
Cluster 57005,1,1
Cluster 57013,1,1
Cluster 57016,1,1
Cluster 57023,1,1
Cluster 5703,1,1
Cluster 57030,1,1
Cluster 57032,1,1
Cluster 57038,1,1
Cluster 57043,1,1
Cluster 57054,1,1
Cluster 57057,1,1
Cluster 57059,1,1
Cluster 57064,1,1
Cluster 57068,1,1
Cluster 57087,1,1
Cluster 57102,1,1
Cluster 57106,1,1
Cluster 57113,1,1
Cluster 5712,1,1
Cluster 57135,1,1
Cluster 57142,1,1
Cluster 57144,1,1
Cluster 57155,1,1
Cluster 57164,1,1
Cluster 57166,1,1
Cluster 57167,1,1
Cluster 5718,1,1
Cluster 57185,1,1
Cluster 57187,1,1
Cluster 57190,1,1
Cluster 57192,1,1
Cluster 57196,1,1
Cluster 57199,1,1
Cluster 57202,1,1
Cluster 57203,1,1
Cluster 57205,1,1
Cluster 57209,1,1
Cluster 5721,1,1
Cluster 57210,1,1
Cluster 57216,1,1
Cluster 5722,1,1
Cluster 57224,1,1
Cluster 5723,1,1
Cluster 5724,1,1
Cluster 57244,1,1
Cluster 57257,1,1
Cluster 57262,1,1
Cluster 57268,1,1
Cluster 57273,1,1
Cluster 57275,1,1
Cluster 57278,1,1
Cluster 5729,1,1
Cluster 57309,1,1
Cluster 57315,1,1
Cluster 57322,1,1
Cluster 57328,1,1
Cluster 57333,1,1
Cluster 57343,1,1
Cluster 57344,1,1
Cluster 57351,1,1
Cluster 57360,1,1
Cluster 57381,1,1
Cluster 57387,1,1
Cluster 57393,1,1
Cluster 57398,1,1
Cluster 5740,1,1
Cluster 5741,1,1
Cluster 57417,1,1
Cluster 57444,1,1
Cluster 57457,1,1
Cluster 5746,1,1
Cluster 5747,1,1
Cluster 57473,1,1
Cluster 57490,1,1
Cluster 57494,1,1
Cluster 57496,1,1
Cluster 57498,1,1
Cluster 57513,1,1
Cluster 57522,1,1
Cluster 57531,1,1
Cluster 57540,1,1
Cluster 57543,1,1
Cluster 57547,1,1
Cluster 57555,1,1
Cluster 57556,1,1
Cluster 57560,1,1
Cluster 57563,1,1
Cluster 57569,1,1
Cluster 57572,1,1
Cluster 57574,1,1
Cluster 57577,1,1
Cluster 5758,1,1
Cluster 57586,1,1
Cluster 57609,1,1
Cluster 57617,1,1
Cluster 57620,1,1
Cluster 57628,1,1
Cluster 57632,1,1
Cluster 57638,1,1
Cluster 5764,1,1
Cluster 5765,1,1
Cluster 57658,1,1
Cluster 57668,1,1
Cluster 5767,1,1
Cluster 57694,1,1
Cluster 57697,1,1
Cluster 57705,1,1
Cluster 57710,1,1
Cluster 57719,1,1
Cluster 57722,1,1
Cluster 57725,1,1
Cluster 57727,1,1
Cluster 57735,1,1
Cluster 57740,1,1
Cluster 57741,1,1
Cluster 57749,1,1
Cluster 57751,1,1
Cluster 57757,1,1
Cluster 57758,1,1
Cluster 5777,1,1
Cluster 57783,1,1
Cluster 57804,1,1
Cluster 57814,1,1
Cluster 57816,1,1
Cluster 57818,1,1
Cluster 5782,1,1
Cluster 57831,1,1
Cluster 57833,1,1
Cluster 57834,1,1
Cluster 57835,1,1
Cluster 57841,1,1
Cluster 57847,1,1
Cluster 57851,1,1
Cluster 57868,1,1
Cluster 57870,1,1
Cluster 57873,1,1
Cluster 57879,1,1
Cluster 5788,1,1
Cluster 57895,1,1
Cluster 57899,1,1
Cluster 5790,1,1
Cluster 5791,1,1
Cluster 57913,1,1
Cluster 57915,1,1
Cluster 57929,1,1
Cluster 57934,1,1
Cluster 57940,1,1
Cluster 57941,1,1
Cluster 57957,1,1
Cluster 57960,1,1
Cluster 57963,1,1
Cluster 57973,1,1
Cluster 57975,1,1
Cluster 57993,1,1
Cluster 57995,1,1
Cluster 57996,1,1
Cluster 57998,1,1
Cluster 58012,1,1
Cluster 58018,1,1
Cluster 58026,1,1
Cluster 58042,1,1
Cluster 58045,1,1
Cluster 58049,1,1
Cluster 58055,1,1
Cluster 58057,1,1
Cluster 58058,1,1
Cluster 58062,1,1
Cluster 58084,1,1
Cluster 58089,1,1
Cluster 5809,1,1
Cluster 58092,1,1
Cluster 58097,1,1
Cluster 58100,1,1
Cluster 58103,1,1
Cluster 58106,1,1
Cluster 58107,1,1
Cluster 58110,1,1
Cluster 58113,1,1
Cluster 58116,1,1
Cluster 58117,1,1
Cluster 5812,1,1
Cluster 58123,1,1
Cluster 58125,1,1
Cluster 58128,1,1
Cluster 58130,1,1
Cluster 58146,1,1
Cluster 58148,1,1
Cluster 5815,1,1
Cluster 58155,1,1
Cluster 58157,1,1
Cluster 58165,1,1
Cluster 58167,1,1
Cluster 58168,1,1
Cluster 58201,1,1
Cluster 58207,1,1
Cluster 58212,1,1
Cluster 58214,1,1
Cluster 58229,1,1
Cluster 5823,1,1
Cluster 58238,1,1
Cluster 5824,1,1
Cluster 58241,1,1
Cluster 58251,1,1
Cluster 58258,1,1
Cluster 58260,1,1
Cluster 58268,1,1
Cluster 58276,1,1
Cluster 58284,1,1
Cluster 58293,1,1
Cluster 58300,1,1
Cluster 58301,1,1
Cluster 58305,1,1
Cluster 58307,1,1
Cluster 58315,1,1
Cluster 58321,1,1
Cluster 58325,1,1
Cluster 58333,1,1
Cluster 58334,1,1
Cluster 5835,1,1
Cluster 58365,1,1
Cluster 58371,1,1
Cluster 58376,1,1
Cluster 58393,1,1
Cluster 58394,1,1
Cluster 58400,1,1
Cluster 58401,1,1
Cluster 58405,1,1
Cluster 58406,1,1
Cluster 58434,1,1
Cluster 58445,1,1
Cluster 58478,1,1
Cluster 58480,1,1
Cluster 58482,1,1
Cluster 58484,1,1
Cluster 58487,1,1
Cluster 58490,1,1
Cluster 58507,1,1
Cluster 58509,1,1
Cluster 5851,1,1
Cluster 58518,1,1
Cluster 58529,1,1
Cluster 5854,1,1
