threshold,Accuracy,Precision,Recall,F1,MCC,Specificity,AUROC,AUPRC
0.065,0.7642163661581137,1.0,0.05555555555555555,0.10526315789473684,0.2056021158352781,0.7609001406469761,0.8313308687615526,0.6867411033785862
0.0675,0.7642163661581137,0.9166666666666666,0.06111111111111111,0.11458333333333333,0.20049449312619944,0.7616361071932299,0.8313308687615526,0.6867411033785862
0.07,0.7642163661581137,0.9166666666666666,0.06111111111111111,0.11458333333333333,0.20049449312619944,0.7616361071932299,0.8313308687615526,0.6867411033785862
0.0725,0.7642163661581137,0.9166666666666666,0.06111111111111111,0.11458333333333333,0.20049449312619944,0.7616361071932299,0.8313308687615526,0.6867411033785862
0.075,0.7642163661581137,0.9166666666666666,0.06111111111111111,0.11458333333333333,0.20049449312619944,0.7616361071932299,0.8313308687615526,0.6867411033785862
0.0775,0.7642163661581137,0.9166666666666666,0.06111111111111111,0.11458333333333333,0.20049449312619944,0.7616361071932299,0.8313308687615526,0.6867411033785862
0.08,0.7656033287101248,0.9230769230769231,0.06666666666666667,0.12435233160621761,0.2108355300443287,0.7627118644067796,0.8313308687615526,0.6867411033785862
0.0825,0.7656033287101248,0.9230769230769231,0.06666666666666667,0.12435233160621761,0.2108355300443287,0.7627118644067796,0.8313308687615526,0.6867411033785862
0.085,0.7656033287101248,0.9230769230769231,0.06666666666666667,0.12435233160621761,0.2108355300443287,0.7627118644067796,0.8313308687615526,0.6867411033785862
0.08750000000000001,0.7656033287101248,0.9230769230769231,0.06666666666666667,0.12435233160621761,0.2108355300443287,0.7627118644067796,0.8313308687615526,0.6867411033785862
0.09,0.7697642163661581,0.9375,0.08333333333333333,0.15306122448979592,0.23941838457288178,0.7659574468085106,0.8313308687615526,0.6867411033785862
